Txn_ID,Order_Date,Cust_ID,Prod_ID,Store_Code,Quantity,Discount,Payment_Mode,Created_On,Updated_On
TB101368,2025-10-19,CB1135,PB1067,SB101,7,,net banking,2025-10-20,2025-10-23
TB101369,2023-09-15,CB1050,PB1005,SB107,10,,CARD,2023-09-17,2023-10-01
TB101370,2025-05-10,CB1194,PB1028,SB112,10,5.0,CARD,2025-05-12,2025-05-29
TB101371,2024-01-27,CB1187,PB1003,SB110,6,0.0,Cash,2024-01-29,2024-02-16
TB101372,2025-10-25,CB1212,PB1053,SB112,8,15.0,cash,2025-10-25,2025-11-16
TB101373,2026-01-15,CB1091,PB1059,SB114,2,10.0,cash,2026-01-16,2026-02-01
TB101374,2023-12-29,CB1224,PB1049,SB110,9,5.0,Net Banking,2023-12-31,2024-01-19
TB101375,2024-08-03,CB1054,PB1012,SB101,2,0.0,Net Banking,2024-08-05,2024-08-24
TB101376,2023-08-01,CB1052,PB1082,SB115,9,20.0,UPI,2023-08-02,2023-08-25
TB101377,2024-08-16,CB1283,PB1049,SB104,8,5.0,CARD,2024-08-17,2024-08-23
TB101378,2025-08-19,CB1331,PB1091,SB113,7,15.0,UPI,2025-08-19,2025-08-30
TB101379,2025-02-06,CB1338,PB1034,SB110,5,10.0,Net Banking,2025-02-06,2025-02-22
TB101380,2024-05-09,CB1008,PB1004,SB105,1,15.0,cash,2024-05-09,2024-06-06
TB101381,2025-11-28,CB1088,PB1074,SB114,6,10.0,CARD,2025-11-30,2025-12-19
TB101382,2026-02-12,CB1027,PB1103,SB114,7,20.0,Card,2026-02-13,2026-02-19
TB101383,2025-03-10,CB1265,PB1021,SB114,6,15.0,CARD,2025-03-12,2025-03-17
TB101384,2023-07-23,CB1061,PB1081,SB113,9,5.0,Cash,2023-07-25,2023-08-19
TB101385,2026-02-06,CB1048,PB1012,SB101,4,10.0,Net Banking,2026-02-06,2026-03-08
TB101386,2023-01-24,CB1015,PB1080,SB118,3,20.0,upi,2023-01-26,2023-02-19
TB101387,2026-03-17,CB1233,PB1082,SB112,3,,Card,2026-03-18,2026-03-18
TB101388,2024-05-05,CB1100,PB1069,SB108,5,5.0,Net Banking,2024-05-07,2024-06-04
TB101389,2024-06-17,CB1074,PB1081,SB101,2,10.0,upi,2024-06-19,2024-06-20
TB101390,2023-08-16,CB1055,PB1019,SB110,2,20.0,Cash,2023-08-17,2023-09-15
TB101391,2024-01-05,CB1107,PB1051,SB104,6,15.0,net banking,2024-01-05,2024-01-07
TB101392,2023-02-14,CB1108,PB1088,SB114,2,15.0,Net Banking,2023-02-15,2023-02-17
TB101393,2024-10-04,CB1093,PB1039,SB101,3,15.0,Card,2024-10-06,2024-11-04
TB101394,2026-03-07,CB1176,PB1045,SB116,2,0.0,UPI,2026-03-09,2026-03-28
TB101395,2023-11-21,CB1099,PB1078,SB101,2,10.0,UPI,2023-11-23,2023-12-16
TB101396,2025-11-26,CB1187,PB1015,SB107,4,5.0,UPI,2025-11-28,2025-12-22
TB101397,2024-11-01,CB1138,PB1036,SB116,3,0.0,CARD,2024-11-01,2024-11-08
TB101398,2023-07-08,CB1240,PB1096,SB116,5,20.0,Net Banking,2023-07-09,2023-07-31
TB101399,2025-11-15,CB1089,PB1026,SB109,5,5.0,Net Banking,2025-11-16,2025-12-15
TB101400,2023-07-30,CB1085,PB1102,SB107,5,20.0,net banking,2023-08-01,2023-08-26
TB101401,2025-06-06,CB1164,PB1080,SB104,5,20.0,Net Banking,2025-06-07,2025-06-20
TB101402,2025-05-29,CB1324,PB1105,SB103,6,10.0,net banking,2025-05-29,2025-06-16
TB101403,2023-12-09,CB1301,PB1053,SB110,5,20.0,cash,2023-12-09,2024-01-08
TB101404,2025-03-26,CB1220,PB1102,SB106,6,5.0,cash,2025-03-26,2025-03-29
TB101405,2024-05-17,CB1191,PB1019,SB111,6,,upi,2024-05-17,2024-05-23
TB101406,2023-01-20,CB1110,PB1060,SB111,6,0.0,CARD,2023-01-21,2023-02-12
TB101407,2026-02-24,CB1109,PB1068,SB107,10,10.0,upi,2026-02-24,2026-03-08
TB101408,2026-02-22,CB1294,PB1115,SB114,2,20.0,Net Banking,2026-02-23,2026-03-17
TB101409,2024-10-12,CB1253,PB1064,SB102,1,5.0,Cash,2024-10-13,2024-10-19
TB101410,2025-05-12,CB1308,PB1042,SB113,3,15.0,CARD,2025-05-12,2025-05-15
TB101411,2026-03-26,CB1003,PB1117,SB115,10,0.0,Cash,2026-03-26,2026-04-04
TB101412,2023-09-26,CB1021,PB1044,SB101,9,20.0,upi,2023-09-27,2023-09-28
TB101413,2025-08-20,CB1141,PB1041,SB112,5,15.0,Net Banking,2025-08-20,2025-09-15
TB101414,2023-06-13,CB1314,PB1007,SB113,8,10.0,Cash,2023-06-15,2023-07-09
TB101415,2025-07-19,CB1192,PB1080,SB104,2,,UPI,2025-07-20,2025-08-16
TB101416,2024-04-03,CB1054,PB1042,SB114,3,0.0,CARD,2024-04-03,2024-04-29
TB101417,2023-12-15,CB1276,PB1001,SB102,6,,Cash,2023-12-15,2023-12-21
TB101418,2023-03-30,CB1136,PB1043,SB113,2,10.0,Cash,2023-03-30,2023-03-31
TB101419,2023-12-15,CB1065,PB1041,SB105,2,15.0,Net Banking,2023-12-15,2024-01-02
TB101420,2025-07-04,CB1124,PB1074,SB116,9,20.0,net banking,2025-07-06,2025-07-09
TB101421,2024-07-28,CB1116,PB1012,SB109,8,,Cash,2024-07-29,2024-08-22
TB101422,2023-06-19,CB1040,PB1010,SB116,4,5.0,UPI,2023-06-20,2023-07-07
TB101423,2024-03-11,CB1198,PB1025,SB116,8,5.0,upi,2024-03-11,2024-04-01
TB101424,2024-11-28,CB1264,PB1110,SB111,9,20.0,Cash,2024-11-28,2024-12-24
TB101425,2025-07-18,CB1067,PB1029,SB112,2,20.0,Net Banking,2025-07-20,2025-07-24
TB101426,2025-07-15,CB1097,PB1009,SB109,7,5.0,Net Banking,2025-07-17,2025-08-02
TB101427,2023-12-03,CB1076,PB1060,SB104,2,20.0,upi,2023-12-05,2023-12-14
TB101428,2024-05-07,CB1137,PB1004,SB116,3,15.0,net banking,2024-05-07,2024-06-04
TB101429,2024-12-21,CB1182,PB1056,SB107,2,20.0,Card,2024-12-22,2024-12-25
TB101430,2025-03-23,CB1028,PB1057,SB109,6,20.0,cash,2025-03-25,2025-04-07
TB101431,2023-07-20,CB1100,PB1038,SB107,7,15.0,Net Banking,2023-07-20,2023-08-09
TB101432,2023-12-28,CB1253,PB1067,SB114,10,20.0,upi,2023-12-30,2024-01-07
TB101433,2023-04-13,CB1059,PB1007,SB102,4,0.0,Cash,2023-04-15,2023-04-22
TB101434,2024-05-03,CB1116,PB1113,SB113,5,0.0,Net Banking,2024-05-03,2024-05-20
TB101435,2025-03-15,CB1254,PB1027,SB106,5,,CARD,2025-03-15,2025-03-22
TB101436,2024-12-12,CB1148,PB1094,SB101,10,,upi,2024-12-14,2024-12-23
TB101437,2024-01-15,CB1245,PB1095,SB110,10,,CARD,2024-01-17,2024-02-15
TB101438,2023-12-15,CB1096,PB1043,SB115,3,0.0,Card,2023-12-16,2024-01-06
TB101439,2023-01-27,CB1011,PB1023,SB109,6,15.0,upi,2023-01-29,2023-02-13
TB101440,2023-12-16,CB1181,PB1061,SB101,10,0.0,net banking,2023-12-18,2024-01-11
TB101441,2024-05-21,CB1291,PB1088,SB110,1,0.0,CARD,2024-05-22,2024-05-25
TB101442,2025-12-11,CB1052,PB1039,SB111,2,5.0,net banking,2025-12-13,2025-12-18
TB101443,2025-10-01,CB1340,PB1063,SB109,5,20.0,cash,2025-10-03,2025-10-14
TB101444,2025-07-28,CB1171,PB1115,SB117,5,10.0,net banking,2025-07-28,2025-08-23
TB101445,2023-08-19,CB1076,PB1053,SB108,1,20.0,Card,2023-08-20,2023-09-10
TB101446,2025-01-01,CB1221,PB1047,SB107,10,5.0,upi,2025-01-02,2025-01-02
TB101447,2024-02-01,CB1321,PB1087,SB118,5,0.0,net banking,2024-02-02,2024-02-22
TB101448,2025-12-15,CB1170,PB1051,SB114,6,,Cash,2025-12-15,2025-12-23
TB101449,2024-09-25,CB1176,PB1107,SB104,9,20.0,Net Banking,2024-09-25,2024-09-26
TB101450,2025-07-20,CB1057,PB1002,SB116,5,10.0,Card,2025-07-22,2025-08-21
TB101451,2025-08-13,CB1320,PB1072,SB106,5,20.0,Cash,2025-08-15,2025-08-19
TB101452,2025-09-24,CB1233,PB1006,SB107,1,10.0,Cash,2025-09-25,2025-09-27
TB101453,2023-09-10,CB1221,PB1046,SB101,1,10.0,UPI,2023-09-10,2023-09-25
TB101454,2024-05-29,CB1341,PB1099,SB118,9,10.0,Card,2024-05-29,2024-06-09
TB101455,2023-06-26,CB1222,PB1075,SB103,4,5.0,Cash,2023-06-28,2023-07-06
TB101456,2024-03-24,CB1348,PB1082,SB113,4,10.0,Net Banking,2024-03-24,2024-04-08
TB101457,2025-03-28,CB1306,PB1040,SB106,5,10.0,Net Banking,2025-03-28,2025-04-25
TB101458,2024-10-22,CB1129,PB1018,SB114,4,,CARD,2024-10-24,2024-10-28
TB101459,2024-09-08,CB1322,PB1060,SB118,10,10.0,Card,2024-09-09,2024-09-11
TB101460,2025-02-08,CB1227,PB1089,SB111,9,5.0,cash,2025-02-09,2025-02-12
TB101461,2025-08-17,CB1211,PB1060,SB101,7,15.0,UPI,2025-08-18,2025-08-31
TB101462,2025-05-12,CB1155,PB1101,SB108,10,5.0,cash,2025-05-12,2025-06-05
TB101463,2023-09-18,CB1028,PB1097,SB113,5,20.0,Card,2023-09-20,2023-10-07
TB101464,2025-04-05,CB1236,PB1108,SB102,9,15.0,upi,2025-04-07,2025-04-07
TB101465,2023-04-23,CB1171,PB1077,SB104,2,,Cash,2023-04-24,2023-05-20
TB101466,2026-03-04,CB1063,PB1095,SB117,1,10.0,UPI,2026-03-05,2026-03-27
TB101467,2024-02-24,CB1070,PB1029,SB105,8,20.0,Cash,2024-02-26,2024-03-01
TB101468,2024-09-28,CB1320,PB1089,SB107,8,0.0,upi,2024-09-30,2024-10-29
TB101469,2023-05-18,CB1267,PB1013,SB108,2,20.0,CARD,2023-05-18,2023-05-22
TB101470,2023-08-01,CB1201,PB1008,SB104,8,20.0,Cash,2023-08-02,2023-08-02
TB101471,2025-04-08,CB1134,PB1106,SB115,9,5.0,upi,2025-04-09,2025-04-14
TB101472,2025-06-04,CB1073,PB1105,SB108,3,0.0,Card,2025-06-04,2025-06-24
TB101473,2025-11-13,CB1244,PB1062,SB110,4,20.0,Cash,2025-11-15,2025-12-07
TB101474,2023-07-24,CB1201,PB1050,SB104,5,10.0,net banking,2023-07-26,2023-08-10
TB101475,2025-05-03,CB1235,PB1016,SB113,5,0.0,UPI,2025-05-04,2025-05-08
TB101476,2024-09-12,CB1228,PB1006,SB112,10,,Card,2024-09-12,2024-10-02
TB101477,2025-08-16,CB1082,PB1046,SB117,1,10.0,CARD,2025-08-18,2025-09-01
TB101478,2024-12-15,CB1033,PB1023,SB105,9,15.0,cash,2024-12-17,2025-01-02
TB101479,2026-02-27,CB1143,PB1101,SB110,3,,Net Banking,2026-02-28,2026-03-14
TB101480,2023-05-20,CB1311,PB1085,SB106,8,15.0,Cash,2023-05-22,2023-06-06
TB101481,2023-09-23,CB1179,PB1075,SB113,10,20.0,upi,2023-09-25,2023-10-05
TB101482,2023-04-03,CB1119,PB1013,SB104,3,,net banking,2023-04-03,2023-04-30
TB101483,2025-09-02,CB1054,PB1116,SB106,4,5.0,Net Banking,2025-09-03,2025-09-27
TB101484,2025-05-10,CB1059,PB1005,SB103,5,20.0,net banking,2025-05-10,2025-05-11
TB101485,2025-02-05,CB1165,PB1014,SB115,3,0.0,Net Banking,2025-02-07,2025-02-27
TB101486,2023-09-30,CB1101,PB1033,SB116,4,20.0,net banking,2023-10-02,2023-10-20
TB101487,2024-08-08,CB1223,PB1105,SB117,3,,CARD,2024-08-08,2024-08-14
TB101488,2023-06-26,CB1105,PB1005,SB105,2,,UPI,2023-06-28,2023-06-28
TB101489,2025-01-06,CB1175,PB1024,SB117,2,20.0,net banking,2025-01-07,2025-01-25
TB101490,2024-01-25,CB1181,PB1046,SB118,9,15.0,Card,2024-01-25,2024-02-12
TB101491,2023-05-18,CB1037,PB1073,SB103,7,,Card,2023-05-19,2023-06-01
TB101492,2025-11-25,CB1119,PB1007,SB118,8,0.0,cash,2025-11-26,2025-11-29
TB101493,2023-02-16,CB1200,PB1091,SB112,5,10.0,upi,2023-02-16,2023-03-14
TB101494,2023-11-20,CB1124,PB1110,SB117,10,20.0,Cash,2023-11-21,2023-11-23
TB101495,2025-03-28,CB1299,PB1061,SB109,2,20.0,UPI,2025-03-30,2025-03-31
TB101496,2023-03-08,CB1172,PB1114,SB102,4,10.0,Card,2023-03-09,2023-03-22
TB101497,2024-02-23,CB1340,PB1117,SB102,6,,CARD,2024-02-25,2024-03-22
TB101498,2025-10-07,CB1019,PB1045,SB103,10,20.0,Net Banking,2025-10-07,2025-11-01
TB101499,2023-06-15,CB1022,PB1014,SB102,5,5.0,net banking,2023-06-17,2023-07-02
TB101500,2025-11-05,CB1245,PB1039,SB108,7,10.0,UPI,2025-11-05,2025-11-25
TB101501,2023-04-24,CB1312,PB1111,SB113,9,5.0,UPI,2023-04-24,2023-05-18
TB101502,2026-02-05,CB1065,PB1056,SB114,7,15.0,Card,2026-02-06,2026-02-07
TB101503,2023-08-25,CB1181,PB1025,SB111,6,20.0,Net Banking,2023-08-26,2023-08-29
TB101504,2023-04-29,CB1006,PB1030,SB114,10,0.0,UPI,2023-04-29,2023-05-06
TB101505,2023-01-31,CB1030,PB1017,SB115,2,0.0,Card,2023-02-02,2023-02-09
TB101506,2024-08-01,CB1336,PB1114,SB108,10,10.0,Cash,2024-08-01,2024-08-11
TB101507,2023-09-23,CB1337,PB1010,SB103,2,15.0,Cash,2023-09-25,2023-10-07
TB101508,2026-01-18,CB1113,PB1057,SB110,6,,cash,2026-01-18,2026-02-02
TB101509,2026-02-03,CB1270,PB1115,SB109,4,,cash,2026-02-04,2026-03-03
TB101510,2026-01-13,CB1211,PB1091,SB116,6,0.0,Cash,2026-01-15,2026-01-18
TB101511,2023-06-10,CB1119,PB1040,SB118,9,5.0,CARD,2023-06-10,2023-07-09
TB101512,2023-09-09,CB1121,PB1090,SB115,1,5.0,net banking,2023-09-10,2023-10-03
TB101513,2023-08-22,CB1143,PB1076,SB113,5,0.0,Cash,2023-08-22,2023-09-06
TB101514,2023-06-23,CB1254,PB1003,SB113,7,20.0,Net Banking,2023-06-23,2023-07-01
TB101515,2025-06-28,CB1095,PB1085,SB114,7,5.0,UPI,2025-06-28,2025-07-05
TB101516,2024-09-16,CB1312,PB1097,SB111,1,10.0,Cash,2024-09-16,2024-10-03
TB101517,2024-03-19,CB1223,PB1111,SB114,10,,UPI,2024-03-19,2024-03-29
TB101518,2023-08-12,CB1274,PB1060,SB114,5,,Cash,2023-08-14,2023-08-26
TB101519,2023-11-29,CB1068,PB1117,SB101,4,,Cash,2023-11-30,2023-12-14
TB101520,2024-07-15,CB1173,PB1074,SB113,5,20.0,UPI,2024-07-15,2024-07-22
TB101521,2024-07-15,CB1335,PB1104,SB101,5,,upi,2024-07-16,2024-07-24
TB101522,2024-09-20,CB1092,PB1057,SB115,5,10.0,UPI,2024-09-22,2024-10-13
TB101523,2025-06-19,CB1246,PB1082,SB118,6,0.0,CARD,2025-06-19,2025-07-03
TB101524,2025-04-16,CB1313,PB1071,SB111,5,0.0,upi,2025-04-16,2025-05-04
TB101525,2025-06-21,CB1254,PB1017,SB108,5,10.0,Card,2025-06-21,2025-06-29
TB101526,2023-10-28,CB1059,PB1084,SB102,4,0.0,Card,2023-10-30,2023-11-19
TB101527,2025-11-03,CB1284,PB1092,SB108,1,10.0,UPI,2025-11-04,2025-11-22
TB101528,2024-06-14,CB1277,PB1092,SB102,6,,CARD,2024-06-15,2024-06-15
TB101529,2024-12-17,CB1058,PB1066,SB103,8,20.0,CARD,2024-12-17,2024-12-19
TB101530,2024-02-22,CB1037,PB1083,SB114,7,10.0,Cash,2024-02-23,2024-03-12
TB101531,2023-10-21,CB1172,PB1053,SB112,6,20.0,net banking,2023-10-21,2023-10-31
TB101532,2024-08-25,CB1023,PB1038,SB105,6,5.0,UPI,2024-08-27,2024-08-27
TB101533,2023-08-06,CB1261,PB1101,SB112,9,10.0,CARD,2023-08-08,2023-08-14
TB101534,2025-02-14,CB1196,PB1098,SB103,3,,upi,2025-02-16,2025-02-17
TB101535,2024-04-04,CB1215,PB1069,SB104,9,20.0,UPI,2024-04-06,2024-04-22
TB101536,2025-08-25,CB1163,PB1035,SB107,8,20.0,Cash,2025-08-27,2025-09-12
TB101537,2024-05-14,CB1234,PB1041,SB104,4,10.0,CARD,2024-05-15,2024-05-22
TB101538,2025-06-30,CB1041,PB1046,SB118,6,15.0,upi,2025-07-02,2025-08-01
TB101539,2025-01-11,CB1230,PB1101,SB114,4,20.0,CARD,2025-01-13,2025-01-28
TB101540,2026-03-12,CB1209,PB1087,SB105,4,20.0,Cash,2026-03-12,2026-04-10
TB101541,2024-08-10,CB1210,PB1054,SB117,2,0.0,Card,2024-08-11,2024-08-21
TB101542,2026-03-25,CB1233,PB1002,SB106,3,5.0,upi,2026-03-26,2026-04-15
TB101543,2025-05-07,CB1052,PB1017,SB102,8,20.0,Net Banking,2025-05-08,2025-06-01
TB101544,2023-02-19,CB1264,PB1111,SB117,3,0.0,Net Banking,2023-02-21,2023-02-26
TB101545,2025-05-14,CB1124,PB1092,SB110,9,15.0,upi,2025-05-15,2025-05-19
TB101546,2024-11-20,CB1056,PB1093,SB102,10,20.0,upi,2024-11-21,2024-12-09
TB101547,2024-12-27,CB1224,PB1038,SB116,8,15.0,Card,2024-12-28,2025-01-26
TB101548,2024-01-11,CB1043,PB1020,SB101,9,20.0,cash,2024-01-13,2024-02-06
TB101549,2025-07-17,CB1261,PB1093,SB109,3,15.0,upi,2025-07-18,2025-07-28
TB101550,2024-04-20,CB1289,PB1067,SB117,1,10.0,Net Banking,2024-04-21,2024-05-06
TB101551,2024-08-07,CB1074,PB1006,SB107,3,10.0,Net Banking,2024-08-08,2024-08-20
TB101552,2025-11-29,CB1051,PB1045,SB110,6,20.0,Card,2025-11-30,2025-12-18
TB101553,2023-08-31,CB1115,PB1114,SB106,8,15.0,Cash,2023-09-01,2023-09-09
TB101554,2024-06-15,CB1342,PB1036,SB105,4,0.0,upi,2024-06-17,2024-07-11
TB101555,2024-02-28,CB1015,PB1077,SB102,3,20.0,CARD,2024-03-01,2024-03-27
TB101556,2023-01-14,CB1105,PB1037,SB114,6,0.0,net banking,2023-01-15,2023-02-10
TB101557,2025-12-02,CB1057,PB1092,SB104,5,15.0,net banking,2025-12-02,2025-12-28
TB101558,2025-06-04,CB1143,PB1094,SB104,3,0.0,cash,2025-06-05,2025-06-13
TB101559,2023-06-11,CB1168,PB1021,SB117,2,5.0,cash,2023-06-13,2023-07-08
TB101560,2024-07-19,CB1345,PB1100,SB103,9,,cash,2024-07-20,2024-08-09
TB101561,2023-03-20,CB1163,PB1025,SB118,9,,UPI,2023-03-21,2023-03-24
TB101562,2023-01-17,CB1113,PB1087,SB107,7,20.0,Cash,2023-01-17,2023-01-21
TB101563,2025-08-20,CB1145,PB1017,SB107,8,5.0,upi,2025-08-20,2025-09-04
TB101564,2025-11-23,CB1223,PB1009,SB116,1,5.0,CARD,2025-11-25,2025-12-18
TB101565,2023-12-31,CB1315,PB1049,SB108,5,,cash,2023-12-31,2024-01-13
TB101566,2025-09-18,CB1119,PB1113,SB110,5,5.0,net banking,2025-09-20,2025-10-11
TB101567,2025-09-30,CB1279,PB1062,SB110,6,20.0,upi,2025-10-02,2025-10-14
TB101568,2024-03-24,CB1229,PB1042,SB108,7,10.0,Net Banking,2024-03-24,2024-04-23
TB101569,2023-08-26,CB1178,PB1090,SB113,2,10.0,Card,2023-08-26,2023-09-09
TB101570,2025-09-17,CB1015,PB1038,SB109,4,15.0,CARD,2025-09-18,2025-10-07
TB101571,2025-04-17,CB1346,PB1041,SB114,5,10.0,Net Banking,2025-04-17,2025-05-04
TB101572,2025-06-24,CB1138,PB1063,SB108,1,10.0,cash,2025-06-25,2025-07-07
TB101573,2023-04-04,CB1294,PB1113,SB106,4,15.0,CARD,2023-04-05,2023-04-19
TB101574,2023-08-14,CB1310,PB1070,SB101,3,10.0,UPI,2023-08-16,2023-09-04
TB101575,2025-02-15,CB1181,PB1099,SB118,6,,upi,2025-02-15,2025-03-11
TB101576,2023-04-11,CB1102,PB1021,SB118,9,10.0,Net Banking,2023-04-13,2023-04-19
TB101577,2024-04-14,CB1170,PB1053,SB107,6,5.0,CARD,2024-04-15,2024-05-10
TB101578,2023-01-28,CB1053,PB1065,SB113,9,0.0,net banking,2023-01-28,2023-02-24
TB101579,2023-03-28,CB1118,PB1081,SB108,1,10.0,UPI,2023-03-28,2023-04-06
TB101580,2024-07-11,CB1068,PB1105,SB109,7,15.0,upi,2024-07-13,2024-07-16
TB101581,2023-06-06,CB1011,PB1002,SB118,7,,Card,2023-06-06,2023-06-22
TB101582,2023-07-15,CB1311,PB1110,SB110,4,15.0,cash,2023-07-17,2023-08-04
TB101583,2025-05-20,CB1141,PB1059,SB107,5,0.0,upi,2025-05-22,2025-06-14
TB101584,2024-06-25,CB1150,PB1055,SB103,7,15.0,CARD,2024-06-27,2024-07-15
TB101585,2025-04-12,CB1274,PB1065,SB108,5,15.0,Net Banking,2025-04-14,2025-04-22
TB101586,2023-02-05,CB1280,PB1092,SB104,6,15.0,net banking,2023-02-06,2023-03-01
TB101587,2024-04-03,CB1229,PB1048,SB116,4,15.0,upi,2024-04-05,2024-04-05
TB101588,2024-09-28,CB1049,PB1072,SB106,2,,CARD,2024-09-29,2024-10-03
TB101589,2025-09-30,CB1207,PB1079,SB116,3,0.0,CARD,2025-10-02,2025-10-09
TB101590,2023-05-01,CB1173,PB1107,SB105,5,15.0,UPI,2023-05-02,2023-05-10
TB101591,2024-10-20,CB1003,PB1035,SB107,7,20.0,net banking,2024-10-22,2024-11-09
TB101592,2026-01-22,CB1165,PB1060,SB116,4,,upi,2026-01-23,2026-02-02
TB101593,2023-08-04,CB1066,PB1097,SB101,7,0.0,Card,2023-08-05,2023-08-27
TB101594,2025-11-30,CB1225,PB1112,SB104,4,5.0,UPI,2025-12-02,2025-12-05
TB101595,2025-05-18,CB1250,PB1018,SB118,9,,Net Banking,2025-05-19,2025-05-24
TB101596,2025-03-28,CB1151,PB1093,SB109,7,0.0,cash,2025-03-28,2025-04-06
TB101597,2025-01-31,CB1149,PB1067,SB107,3,5.0,cash,2025-02-02,2025-02-22
TB101598,2025-11-29,CB1108,PB1120,SB111,8,15.0,Card,2025-12-01,2025-12-09
TB101599,2023-12-03,CB1163,PB1054,SB106,1,15.0,Card,2023-12-05,2023-12-27
TB101600,2025-08-21,CB1103,PB1089,SB104,4,10.0,net banking,2025-08-21,2025-08-21
TB101601,2024-11-08,CB1305,PB1021,SB103,8,20.0,cash,2024-11-08,2024-11-09
TB101602,2026-02-19,CB1099,PB1036,SB110,1,,Net Banking,2026-02-19,2026-03-02
TB101603,2024-09-18,CB1288,PB1070,SB107,5,15.0,upi,2024-09-19,2024-10-08
TB101604,2023-11-09,CB1092,PB1034,SB104,5,5.0,Card,2023-11-09,2023-12-02
TB101605,2025-12-05,CB1295,PB1099,SB109,6,15.0,net banking,2025-12-07,2025-12-27
TB101606,2024-03-04,CB1047,PB1119,SB105,4,5.0,Card,2024-03-04,2024-03-04
TB101607,2023-12-04,CB1040,PB1115,SB102,6,0.0,Card,2023-12-05,2024-01-01
TB101608,2025-11-13,CB1168,PB1039,SB117,8,,upi,2025-11-14,2025-11-27
TB101609,2024-05-08,CB1243,PB1046,SB110,7,15.0,cash,2024-05-10,2024-05-22
TB101610,2025-12-22,CB1086,PB1082,SB109,4,20.0,Card,2025-12-22,2026-01-19
TB101611,2025-06-14,CB1062,PB1072,SB114,5,15.0,cash,2025-06-16,2025-06-30
TB101612,2023-12-31,CB1344,PB1045,SB114,8,10.0,CARD,2023-12-31,2024-01-27
TB101613,2026-02-20,CB1006,PB1026,SB115,3,10.0,cash,2026-02-20,2026-03-04
TB101614,2025-12-13,CB1169,PB1013,SB112,5,20.0,Cash,2025-12-13,2025-12-13
TB101615,2025-10-26,CB1332,PB1036,SB116,1,10.0,Net Banking,2025-10-26,2025-11-14
TB101616,2023-03-31,CB1321,PB1008,SB101,5,10.0,net banking,2023-04-02,2023-04-24
TB101617,2025-07-19,CB1054,PB1005,SB112,9,15.0,UPI,2025-07-20,2025-07-25
TB101618,2023-11-10,CB1043,PB1054,SB104,3,5.0,UPI,2023-11-12,2023-12-05
TB101619,2025-06-27,CB1050,PB1110,SB118,6,0.0,Cash,2025-06-29,2025-07-21
TB101620,2024-02-02,CB1171,PB1108,SB111,1,,Card,2024-02-04,2024-02-23
TB101621,2025-01-20,CB1214,PB1108,SB102,7,,upi,2025-01-22,2025-01-22
TB101622,2024-01-31,CB1043,PB1023,SB115,5,,UPI,2024-02-02,2024-02-06
TB101623,2024-07-18,CB1210,PB1023,SB101,9,,Cash,2024-07-20,2024-07-26
TB101624,2024-07-14,CB1239,PB1073,SB103,6,0.0,net banking,2024-07-16,2024-07-27
TB101625,2023-06-30,CB1045,PB1024,SB111,3,0.0,UPI,2023-06-30,2023-07-29
TB101626,2023-12-13,CB1236,PB1011,SB108,6,,Cash,2023-12-13,2023-12-19
TB101627,2024-01-27,CB1159,PB1007,SB113,3,,Cash,2024-01-29,2024-02-22
TB101628,2023-12-31,CB1212,PB1029,SB107,6,20.0,Cash,2024-01-01,2024-01-05
TB101629,2024-02-13,CB1136,PB1012,SB116,8,10.0,cash,2024-02-13,2024-02-22
TB101630,2026-03-31,CB1231,PB1107,SB106,9,,UPI,2026-04-01,2026-04-12
TB101631,2025-02-28,CB1223,PB1045,SB110,4,20.0,CARD,2025-02-28,2025-03-17
TB101632,2024-12-01,CB1138,PB1012,SB117,9,20.0,CARD,2024-12-03,2025-01-02
TB101633,2024-06-12,CB1060,PB1067,SB106,1,10.0,net banking,2024-06-12,2024-06-26
TB101634,2023-10-14,CB1289,PB1049,SB102,6,10.0,cash,2023-10-15,2023-11-02
TB101635,2023-08-03,CB1216,PB1061,SB111,3,0.0,cash,2023-08-05,2023-08-16
TB101636,2023-07-25,CB1084,PB1060,SB118,5,10.0,Card,2023-07-25,2023-08-23
TB101637,2023-02-14,CB1304,PB1074,SB114,8,20.0,Net Banking,2023-02-15,2023-03-12
TB101638,2025-08-27,CB1308,PB1044,SB116,6,,Net Banking,2025-08-27,2025-09-04
TB101639,2024-09-06,CB1056,PB1054,SB114,9,5.0,Cash,2024-09-06,2024-10-05
TB101640,2026-03-28,CB1263,PB1022,SB110,3,0.0,CARD,2026-03-29,2026-04-16
TB101641,2026-03-09,CB1028,PB1012,SB110,6,,Card,2026-03-09,2026-03-13
TB101642,2024-12-09,CB1001,PB1085,SB105,8,5.0,CARD,2024-12-10,2024-12-22
TB101643,2023-12-19,CB1121,PB1110,SB107,3,0.0,Net Banking,2023-12-20,2023-12-29
TB101644,2023-07-04,CB1192,PB1001,SB116,9,5.0,Card,2023-07-06,2023-07-13
TB101645,2024-12-06,CB1109,PB1117,SB116,7,20.0,Net Banking,2024-12-06,2024-12-21
TB101646,2025-08-07,CB1066,PB1041,SB105,7,0.0,Net Banking,2025-08-09,2025-08-16
TB101647,2024-10-31,CB1306,PB1051,SB118,7,,upi,2024-11-01,2024-11-27
TB101648,2024-12-11,CB1014,PB1029,SB106,10,,CARD,2024-12-12,2025-01-02
TB101649,2025-01-25,CB1313,PB1077,SB113,1,20.0,upi,2025-01-26,2025-02-05
